Year,State,Division,County,Region,Population_Description,Offense,Offender_Race,Offender_Ethnicity,Offender_Age,Offender_Sex,Victim_Type,Location,Weapon,Property_Type,Stolen_Value,Recovered_Value,Recovered?,Recovery_Date
2016,Ohio,East North Central,RICHLAND,Midwest,"MSA counties from 25,000 thru 99,999",Motor Vehicle Theft,White,,32.0,F,Individual,Residence/Home,,Other,1550.0,0.0,N,
2016,Ohio,East North Central,CUYAHOGA,Midwest,"Cities from 250,000 thru 499,999",Robbery,Black or African American,,15.0,M,Individual,Residence/Home,None,Automobile,26000.0,26000.0,Y,06-Jun-16
2016,Ohio,East North Central,PREBLE,Midwest,"Non-MSA counties from 25,000 thru 99,999",Burglary/Breaking & Entering,,,,,Individual,Other/Unknown,,Other,8350.0,0.0,N,
2016,Michigan,East North Central,EATON; INGHAM,Midwest,"Cities from 100,000 thru 249,999",Destruction/Damage/Vandalism of Property,Unknown,,,U,Business,Commercial/Office Building,,Money,15000.0,0.0,N,
2016,Florida,South Atlantic,LEE,South,"MSA counties 100,000 or over",False Pretenses/Swindle/Confidence Game,White,Not Hispanic or Latino,28.0,F,Individual,Highway/Road/Alley/Street/Sidewalk,,Other,100000.0,50000.0,Y,19-Aug-16
2016,Ohio,East North Central,PREBLE,Midwest,"Non-MSA counties from 25,000 thru 99,999",Burglary/Breaking & Entering,,,,,Individual,Residence/Home,,Other,8442.0,0.0,N,
2016,Arkansas,West South Central,BENTON,South,"Cities from 10,000 thru 24,999",Motor Vehicle Theft,White,Not Hispanic or Latino,15.0,M,Individual,Highway/Road/Alley/Street/Sidewalk,,Recreational/ Sports Equipment,1500.0,0.0,N,
2016,Massachusetts,New England,BRISTOL,Northeast,"Cities from 10,000 thru 24,999",Burglary/Breaking & Entering,,,,,Business,Other/Unknown,,Other,1400.0,0.0,N,
2016,Massachusetts,New England,ESSEX,Northeast,"Cities from 50,000 thru 99,999",Theft From Motor Vehicle,,,,,Individual,Residence/Home,,Industrial Equipment,1500.0,0.0,N,
2016,Massachusetts,New England,BERKSHIRE,Northeast,"Cities from 25,000 thru 49,999",Weapon Law Violations,White,Not Hispanic or Latino,34.0,M,Individual,Residence/Home,Rifle,Firearms,1990.0,0.0,N,
2016,Massachusetts,New England,BRISTOL,Northeast,"Cities from 50,000 thru 99,999",False Pretenses/Swindle/Confidence Game,Black or African American,Not Hispanic or Latino,22.0,M,Individual,Highway/Road/Alley/Street/Sidewalk,,Money,1002.0,0.0,N,
2016,Tennessee,East South Central,SHELBY,South,"Cities from 500,000 thru 999,999",All Other Larceny,,,,,Business,Highway/Road/Alley/Street/Sidewalk,,Other,8000.0,0.0,N,
2016,Michigan,East North Central,GENESEE,Midwest,"Cities from 50,000 thru 99,999",Robbery,,,,,Individual,Residence/Home,Handgun,Money,1200.0,0.0,N,
2016,Massachusetts,New England,BRISTOL,Northeast,"Cities from 10,000 thru 24,999",Destruction/Damage/Vandalism of Property,,,,,Business,Other/Unknown,,Other,1400.0,0.0,N,
2016,Massachusetts,New England,BARNSTABLE,Northeast,"Cities from 25,000 thru 49,999",Motor Vehicle Theft,Black or African American,Not Hispanic or Latino,23.0,M,Individual,Other/Unknown,,Recreational Vehicles,5000.0,0.0,N,
2016,Massachusetts,New England,BARNSTABLE,Northeast,"Cities from 25,000 thru 49,999",Motor Vehicle Theft,Black or African American,Not Hispanic or Latino,23.0,M,Individual,Other/Unknown,,Recreational Vehicles,5000.0,0.0,N,
2016,Ohio,East North Central,CUYAHOGA,Midwest,"Cities from 250,000 thru 499,999",Robbery,Black or African American,,13.0,M,Individual,Residence/Home,None,Automobile,26000.0,26000.0,Y,06-Jun-16
2016,Massachusetts,New England,DUKES,Northeast,"Cities from 2,500 thru 9,999",Drug/Narcotic Violations,White,Not Hispanic or Latino,20.0,M,Society/Public,Residence/Home,None,Computer Hard/ Software,2000.0,0.0,N,
2016,Massachusetts,New England,HAMPDEN,Northeast,"Cities from 10,000 thru 24,999",Motor Vehicle Theft,White,Not Hispanic or Latino,25.0,M,Individual,Convenience Store,Personal Weapons,Automobile,10000.0,10000.0,Y,29-May-16
2016,Massachusetts,New England,BERKSHIRE,Northeast,"Cities from 25,000 thru 49,999",Weapon Law Violations,White,Not Hispanic or Latino,34.0,M,Society/Public,Residence/Home,Rifle,Firearms,1990.0,0.0,N,
2016,Massachusetts,New England,ESSEX,Northeast,"Cities from 25,000 thru 49,999",All Other Larceny,,,,,Individual,Residence/Home,,Money,2500.0,0.0,N,
2016,Texas,West South Central,TARRANT,South,"Cities from 250,000 thru 499,999",Motor Vehicle Theft,,,,,Individual,Parking/Drop Lot/Garage,,Vehicle Parts,90000.0,0.0,N,
2016,Massachusetts,New England,PLYMOUTH,Northeast,"Cities from 25,000 thru 49,999",Theft From Motor Vehicle,,,,,Individual,Other/Unknown,,Tools,1530.0,0.0,N,
2016,Ohio,East North Central,MAHONING,Midwest,"Cities under 2,500",Motor Vehicle Theft,White,,36.0,M,Individual,Hotel/Motel/Etc.,,Automobile,7000.0,0.0,N,
2016,Texas,West South Central,DALLAS; ROCKWALL; COLLIN,South,"Cities from 25,000 thru 49,999",All Other Larceny,Unknown,Unknown,,U,Business,Dock/Wharf/Freight/Modal Terminal,,Household Goods,115056.0,0.0,N,
2016,Massachusetts,New England,HAMPSHIRE,Northeast,"Cities from 2,500 thru 9,999",Motor Vehicle Theft,,,,,Individual,Commercial/Office Building,,Recreational Vehicles,1500.0,0.0,N,
2016,Arkansas,West South Central,CRITTENDEN,South,"Cities from 10,000 thru 24,999",All Other Larceny,Black or African American,Not Hispanic or Latino,,M,Individual,Other/Unknown,,Money,2200.0,0.0,N,
2016,Ohio,East North Central,CUYAHOGA,Midwest,"Cities from 250,000 thru 499,999",Robbery,Black or African American,,30.0,M,Individual,Highway/Road/Alley/Street/Sidewalk,None,Automobile,25000.0,0.0,N,
2016,Massachusetts,New England,NORFOLK,Northeast,"Cities from 10,000 thru 24,999",Theft From Motor Vehicle,White,Unknown,44.0,M,Individual,Parking/Drop Lot/Garage,,Tools,2130.0,0.0,N,
2016,Ohio,East North Central,CUYAHOGA,Midwest,"Cities from 250,000 thru 499,999",Robbery,Black or African American,,13.0,F,Individual,Residence/Home,None,Automobile,26000.0,26000.0,Y,06-Jun-16
2016,Ohio,East North Central,CUYAHOGA,Midwest,"Cities from 250,000 thru 499,999",Robbery,Black or African American,,15.0,M,Individual,Residence/Home,None,Automobile,26000.0,26000.0,Y,06-Jun-16
2016,Ohio,East North Central,FRANKLIN; FAIRFIELD,Midwest,"Cities from 10,000 thru 24,999",Theft From Motor Vehicle,Unknown,,,U,Business,Residence/Home,,Industrial Equipment,3650.0,0.0,N,
2016,Ohio,East North Central,CUYAHOGA,Midwest,"Cities from 250,000 thru 499,999",Robbery,Black or African American,,13.0,M,Individual,Residence/Home,None,Automobile,26000.0,26000.0,Y,06-Jun-16
2016,Ohio,East North Central,LICKING; FRANKLIN,Midwest,"Cities from 10,000 thru 24,999",Theft From Building,Unknown,,,M,Business,Other/Unknown,,Merchandise,15000.0,0.0,N,
2016,Tennessee,East South Central,SHELBY,South,"Cities under 2,500",Theft From Building,Unknown,Unknown,,U,Business,Dock/Wharf/Freight/Modal Terminal,,Firearms,5000.0,0.0,N,
2016,Massachusetts,New England,HAMPDEN,Northeast,"Cities from 10,000 thru 24,999",Motor Vehicle Theft,White,Hispanic or Latino,30.0,F,Individual,Convenience Store,Personal Weapons,Automobile,10000.0,10000.0,Y,29-May-16
2016,Massachusetts,New England,BRISTOL,Northeast,"Cities from 10,000 thru 24,999",Burglary/Breaking & Entering,,,,,Business,Other/Unknown,,Other,1400.0,0.0,N,
2016,Indiana,East North Central,LA PORTE,Midwest,"Cities from 25,000 thru 49,999",All Other Larceny,Black or African American,Not Hispanic or Latino,55.0,F,Individual,Residence/Home,,Money,1453.0,0.0,N,
2016,Massachusetts,New England,ESSEX,Northeast,"Cities from 50,000 thru 99,999",Theft From Building,White,Hispanic or Latino,51.0,M,Individual,Residence/Home,Knife/Cutting Instrument,Money,2000.0,0.0,N,
2016,Ohio,East North Central,DELAWARE; FAIRFIELD; FRANKLIN,Midwest,"Cities from 500,000 thru 999,999",Embezzlement,White,,51.0,M,Business,Convenience Store,,Other,16490.0,0.0,N,
2016,Georgia,South Atlantic,HENRY,South,"MSA counties 100,000 or over",Motor Vehicle Theft,,,,,Other,Commercial/Office Building,,Trailers,2200.0,0.0,N,
2016,Texas,West South Central,ELLIS; TARRANT; DALLAS,South,"Cities from 100,000 thru 249,999",Theft From Motor Vehicle,,,,,Individual,Parking/Drop Lot/Garage,,Household Goods,114994.0,0.0,N,
2016,Michigan,East North Central,BRANCH,Midwest,"Cities from 10,000 thru 24,999",All Other Larceny,,,,,Business,Dock/Wharf/Freight/Modal Terminal,,Merchandise,4931.0,4931.0,Y,25-Jun-16
2016,Massachusetts,New England,NORFOLK,Northeast,"Cities from 50,000 thru 99,999",Burglary/Breaking & Entering,White,Not Hispanic or Latino,22.0,M,Business,Residence/Home,,"Metals, Non-Precious",2733.0,0.0,N,
2016,Arkansas,West South Central,WASHINGTON,South,"Cities under 2,500",All Other Larceny,,,,,Business,Construction Site,,Tools,5200.0,0.0,N,
2016,Massachusetts,New England,BRISTOL,Northeast,"Cities from 50,000 thru 99,999",Theft From Motor Vehicle,,,,,Individual,Highway/Road/Alley/Street/Sidewalk,,Tools,4200.0,0.0,N,
2016,Massachusetts,New England,HAMPDEN,Northeast,"Cities from 2,500 thru 9,999",Destruction/Damage/Vandalism of Property,,,,,Business,Service/Gas Station,,Automobile,5000.0,0.0,N,
2016,Virginia,South Atlantic,BRUNSWICK,South,"Non-MSA counties from 10,000 thru 24,999",False Pretenses/Swindle/Confidence Game,,,,,Individual,Residence/Home,,Other,60000.0,0.0,N,
2016,Ohio,East North Central,HAMILTON,Midwest,"Cities from 250,000 thru 499,999",Motor Vehicle Theft,,,,,Individual,Residence/Home,,Other,13500.0,0.0,N,
2016,Florida,South Atlantic,LEE,South,"MSA counties 100,000 or over",False Pretenses/Swindle/Confidence Game,Unknown,Hispanic or Latino,37.0,M,Individual,Highway/Road/Alley/Street/Sidewalk,,Other,100000.0,50000.0,Y,19-Aug-16
2016,Rhode Island,New England,PROVIDENCE,Northeast,"Cities from 10,000 thru 24,999",Motor Vehicle Theft,White,,32.0,M,Individual,Residence/Home,Personal Weapons,Automobile,10000.0,0.0,N,
2016,Rhode Island,New England,PROVIDENCE,Northeast,"Cities from 10,000 thru 24,999",Motor Vehicle Theft,,,,,Individual,Other/Unknown,,Automobile,3000.0,0.0,N,
2016,Massachusetts,New England,BRISTOL,Northeast,"Cities from 50,000 thru 99,999",Motor Vehicle Theft,White,Not Hispanic or Latino,50.0,M,Individual,Highway/Road/Alley/Street/Sidewalk,,Automobile,10000.0,10000.0,Y,13-Aug-16
2016,Ohio,East North Central,HAMILTON,Midwest,"Cities from 250,000 thru 499,999",Motor Vehicle Theft,,,,,Individual,Residence/Home,,Other,13500.0,0.0,N,
2016,Virginia,South Atlantic,HARRISONBURG CITY,South,"Cities from 50,000 thru 99,999",Motor Vehicle Theft,White,,24.0,M,Individual,Parking/Drop Lot/Garage,,Automobile,7000.0,0.0,N,
2016,Virginia,South Atlantic,CAROLINE,South,"MSA counties under 10,000",Motor Vehicle Theft,Unknown,,,U,Other,Service/Gas Station,,Trailers,30000.0,0.0,N,
2016,Massachusetts,New England,HAMPDEN,Northeast,"Cities from 50,000 thru 99,999",Theft From Building,,,,,Individual,Residence/Home,,Vehicle Parts,1952.0,0.0,N,
2016,Massachusetts,New England,NORFOLK,Northeast,"Cities from 50,000 thru 99,999",All Other Larceny,,,,,Individual,Residence/Home,,Money,1200.0,0.0,N,
2016,South Carolina,South Atlantic,HORRY,South,"Cities from 10,000 thru 24,999",Theft From Motor Vehicle,,,,,Business,Parking/Drop Lot/Garage,,Merchandise,5000.0,0.0,N,
2016,Virginia,South Atlantic,ARLINGTON,South,"Cities under 2,500",All Other Larceny,,,,,Individual,Air/Bus/Train Terminal,,Money,2500.0,0.0,N,
2016,Massachusetts,New England,HAMPSHIRE,Northeast,"Cities from 25,000 thru 49,999",Burglary/Breaking & Entering,,,,,Business,Other/Unknown,,Money,19080.0,0.0,N,
2016,Massachusetts,New England,BRISTOL,Northeast,"Cities from 10,000 thru 24,999",Destruction/Damage/Vandalism of Property,,,,,Business,Other/Unknown,,Other,1400.0,0.0,N,
2016,Tennessee,East South Central,SHELBY,South,"Cities from 500,000 thru 999,999",All Other Larceny,,,,,Business,Parking/Drop Lot/Garage,,Trailers,8000.0,0.0,N,
2016,Massachusetts,New England,HAMPSHIRE,Northeast,"Cities from 25,000 thru 49,999",Burglary/Breaking & Entering,,,,,Business,Other/Unknown,,Money,19080.0,0.0,N,
2016,Massachusetts,New England,BRISTOL,Northeast,"Cities from 50,000 thru 99,999",Theft From Building,,,,,Business,Construction Site,,Industrial Equipment,2700.0,0.0,N,
2016,Massachusetts,New England,BRISTOL,Northeast,"Cities from 50,000 thru 99,999",Robbery,,,,,Individual,Highway/Road/Alley/Street/Sidewalk,Blunt Object,Money,1350.0,0.0,N,
2016,Ohio,East North Central,LICKING,Midwest,"MSA counties from 25,000 thru 99,999",Motor Vehicle Theft,White,,28.0,M,Individual,Other/Unknown,,Automobile,13000.0,0.0,N,
2016,Texas,West South Central,TARRANT,South,"Cities from 25,000 thru 49,999",All Other Larceny,Black or African American,Not Hispanic or Latino,50.0,M,Business,Commercial/Office Building,,Money,3450.0,0.0,N,
2016,Ohio,East North Central,BROWN,Midwest,"Cities from 2,500 thru 9,999",Theft From Building,,,,,Business,Construction Site,,Tools,1595.0,0.0,N,
2016,Massachusetts,New England,HAMPDEN,Northeast,"Cities from 2,500 thru 9,999",Burglary/Breaking & Entering,,,,,Business,Service/Gas Station,,Automobile,5000.0,0.0,N,
2016,Ohio,East North Central,LORAIN,Midwest,"MSA counties from 25,000 thru 99,999",Motor Vehicle Theft,Unknown,,,U,Individual,Residence/Home,,Other,1600.0,0.0,N,
2016,Massachusetts,New England,ESSEX,Northeast,"Cities from 25,000 thru 49,999",Motor Vehicle Theft,,,,,Individual,Highway/Road/Alley/Street/Sidewalk,,Other,9000.0,0.0,N,
2016,Massachusetts,New England,NORFOLK,Northeast,"Cities from 50,000 thru 99,999",All Other Larceny,,,,,Individual,Other/Unknown,,Automobile,22000.0,0.0,N,
2016,Massachusetts,New England,BRISTOL,Northeast,"Cities from 50,000 thru 99,999",Theft From Motor Vehicle,,,,,Individual,Highway/Road/Alley/Street/Sidewalk,,Tools,4200.0,0.0,N,
2016,Massachusetts,New England,HAMPDEN,Northeast,"Cities from 2,500 thru 9,999",Robbery,,,,,Individual,Park/Playground,Motor Vehicle/Vessel,Automobile,1500.0,0.0,N,
2016,Virginia,South Atlantic,LOUDOUN,South,"MSA counties 100,000 or over",Credit Card/Automated Teller Machine Fraud,,,,,Individual,Residence/Home,,Money,7887.0,0.0,N,
2016,Ohio,East North Central,HAMILTON,Midwest,"Cities from 250,000 thru 499,999",Theft From Motor Vehicle,,,,,Business,Other/Unknown,,Tools,9000.0,0.0,N,
2016,Ohio,East North Central,CUYAHOGA,Midwest,"Cities from 250,000 thru 499,999",Robbery,Black or African American,,24.0,M,Individual,Highway/Road/Alley/Street/Sidewalk,None,Automobile,8700.0,0.0,N,
2016,Georgia,South Atlantic,HENRY,South,"MSA counties 100,000 or over",All Other Larceny,,,,,Business,Dock/Wharf/Freight/Modal Terminal,,Trailers,6000.0,6000.0,Y,25-Oct-16
2016,Massachusetts,New England,ESSEX,Northeast,"Cities from 25,000 thru 49,999",All Other Larceny,White,Not Hispanic or Latino,18.0,F,Business,Department/Discount Store,,Money,2436.0,0.0,N,
2016,Ohio,East North Central,DELAWARE; FAIRFIELD; FRANKLIN,Midwest,"Cities from 500,000 thru 999,999",All Other Larceny,White,,35.0,M,Individual,Residence/Home,,Money,1575.0,0.0,N,
2016,Texas,West South Central,ELLIS; TARRANT; DALLAS,South,"Cities from 100,000 thru 249,999",All Other Larceny,,,,,Business,Other/Unknown,,Other,14000.0,0.0,N,
2016,Texas,West South Central,DALLAS; DENTON,South,"Cities from 100,000 thru 249,999",All Other Larceny,,,,,Business,Dock/Wharf/Freight/Modal Terminal,,Trailers,102000.0,102000.0,Y,06-Dec-16
2016,Rhode Island,New England,PROVIDENCE,Northeast,"Cities from 10,000 thru 24,999",All Other Larceny,,,,,Individual,Residence/Home,,Automobile,2000.0,0.0,N,
2016,Massachusetts,New England,NORFOLK,Northeast,"Cities from 50,000 thru 99,999",Burglary/Breaking & Entering,White,Not Hispanic or Latino,50.0,M,Business,Residence/Home,,"Metals, Non-Precious",2733.0,0.0,N,
2016,Texas,West South Central,ROCKWALL; DENTON; COLLIN; DALLAS,South,"Cities 1,000,000 or over",False Pretenses/Swindle/Confidence Game,Unknown,Not Hispanic or Latino,,M,Business,Industrial Site,,Building Materials,10000.0,0.0,N,
2016,Arkansas,West South Central,BENTON,South,"Cities from 10,000 thru 24,999",Motor Vehicle Theft,White,Not Hispanic or Latino,15.0,M,Individual,Highway/Road/Alley/Street/Sidewalk,,Recreational/ Sports Equipment,1500.0,0.0,N,
2016,Rhode Island,New England,PROVIDENCE,Northeast,"Cities from 10,000 thru 24,999",Motor Vehicle Theft,,,,,Individual,Residence/Home,,Automobile,2000.0,0.0,N,
2016,Ohio,East North Central,CUYAHOGA,Midwest,"Cities from 250,000 thru 499,999",Robbery,Black or African American,,19.0,M,Individual,Highway/Road/Alley/Street/Sidewalk,None,Automobile,35500.0,35500.0,Y,19-Aug-16
2016,Ohio,East North Central,CUYAHOGA,Midwest,"Cities from 250,000 thru 499,999",Robbery,Black or African American,,19.0,M,Individual,Highway/Road/Alley/Street/Sidewalk,None,Automobile,35500.0,35500.0,Y,19-Aug-16
2016,Michigan,East North Central,MACOMB,Midwest,"Cities from 100,000 thru 249,999",All Other Larceny,,,,,Business,Parking/Drop Lot/Garage,,Industrial Equipment,7000.0,0.0,N,
2016,Ohio,East North Central,CUYAHOGA,Midwest,"Cities from 250,000 thru 499,999",Robbery,Black or African American,,19.0,M,Individual,Highway/Road/Alley/Street/Sidewalk,None,Automobile,25000.0,25000.0,Y,30-Jul-16
2016,Texas,West South Central,NACOGDOCHES,South,"Non-MSA counties from 25,000 thru 99,999",All Other Larceny,White,Hispanic or Latino,24.0,M,Business,Residence/Home,,Trailers,5000.0,5000.0,Y,29-Feb-16
2016,Michigan,East North Central,BRANCH,Midwest,"Cities from 10,000 thru 24,999",All Other Larceny,,,,,Business,Dock/Wharf/Freight/Modal Terminal,,Merchandise,3039.0,0.0,N,
2016,Massachusetts,New England,DUKES,Northeast,"Cities from 2,500 thru 9,999",All Other Larceny,White,Not Hispanic or Latino,25.0,M,Individual,Residence/Home,,Automobile,15000.0,15000.0,Y,23-May-16
2016,Tennessee,East South Central,KNOX,South,"MSA counties 100,000 or over",Motor Vehicle Theft,White,Not Hispanic or Latino,52.0,M,Business,Parking/Drop Lot/Garage,,Trailers,35000.0,35000.0,Y,04-Aug-16
2016,Texas,West South Central,ELLIS; TARRANT; DALLAS,South,"Cities from 100,000 thru 249,999",All Other Larceny,,,,,Business,Other/Unknown,,Other,13000.0,0.0,N,
2016,Massachusetts,New England,ESSEX,Northeast,"Cities from 25,000 thru 49,999",Burglary/Breaking & Entering,,,,,Business,Other/Unknown,,Money,1021.0,0.0,N,
2016,Rhode Island,New England,PROVIDENCE,Northeast,"Cities from 10,000 thru 24,999",Motor Vehicle Theft,,,,,Individual,Highway/Road/Alley/Street/Sidewalk,,Automobile,7500.0,0.0,N,
2016,Ohio,East North Central,CUYAHOGA,Midwest,"Cities from 250,000 thru 499,999",Motor Vehicle Theft,White,,34.0,M,Individual,Highway/Road/Alley/Street/Sidewalk,,Automobile,22000.0,22000.0,Y,28-Jun-16
2016,Massachusetts,New England,BRISTOL,Northeast,"Cities from 50,000 thru 99,999",All Other Larceny,White,Unknown,35.0,M,Business,Bank/Savings and Loan,Knife/Cutting Instrument,Money,1200.0,0.0,N,
2016,Massachusetts,New England,NORFOLK,Northeast,"Cities from 10,000 thru 24,999",Theft From Building,,,,,Business,Other/Unknown,,Tools,1500.0,0.0,N,
2016,Massachusetts,New England,WORCESTER,Northeast,"Cities from 10,000 thru 24,999",Theft From Building,,,,,Business,Construction Site,,Building Materials,1200.0,0.0,N,
2016,Texas,West South Central,WEBB,South,"Cities from 250,000 thru 499,999",Theft From Motor Vehicle,Unknown,Unknown,,U,Business,Parking/Drop Lot/Garage,,Household Goods,18552.0,0.0,N,
2016,Texas,West South Central,ROCKWALL; DENTON; COLLIN; DALLAS,South,"Cities 1,000,000 or over",Motor Vehicle Theft,,,,,Business,Parking/Drop Lot/Garage,,Trailers,8000.0,0.0,N,
2016,Ohio,East North Central,LORAIN,Midwest,"MSA counties from 25,000 thru 99,999",Motor Vehicle Theft,Unknown,,,U,Individual,Residence/Home,,Other,1600.0,0.0,N,
2016,Massachusetts,New England,BRISTOL,Northeast,"Cities from 10,000 thru 24,999",All Other Larceny,,,,,Business,Construction Site,,Tools,8350.0,0.0,N,
2016,Texas,West South Central,ROCKWALL; DENTON; COLLIN; DALLAS,South,"Cities 1,000,000 or over",All Other Larceny,,,,,Business,Parking/Drop Lot/Garage,,Household Goods,100000.0,0.0,N,
2016,Georgia,South Atlantic,HENRY,South,"MSA counties 100,000 or over",All Other Larceny,,,,,Business,Dock/Wharf/Freight/Modal Terminal,,Trailers,6000.0,0.0,N,
2016,Massachusetts,New England,BRISTOL,Northeast,"Cities from 50,000 thru 99,999",All Other Larceny,,,,,Individual,Highway/Road/Alley/Street/Sidewalk,,Recreational/ Sports Equipment,1110.0,0.0,N,
2017,Virginia,South Atlantic,YORK,South,"MSA counties from 25,000 thru 99,999",Burglary/Breaking & Entering,Unknown,,,U,Individual,Residence/Home,,Computer Hard/ Software,1601.0,0.0,N,
2017,Virginia,South Atlantic,YORK,South,"MSA counties from 25,000 thru 99,999",Burglary/Breaking & Entering,Unknown,,,U,Individual,Residence/Home,,Other,1650.0,20.0,Y,01-Jun-17
2017,Ohio,East North Central,TUSCARAWAS,Midwest,"Non-MSA counties from 25,000 thru 99,999",Theft From Building,White,,38.0,M,Individual,Residence/Home,,Tools,6078.0,0.0,N,
2017,South Carolina,South Atlantic,LEXINGTON; RICHLAND,South,"Cities from 100,000 thru 249,999",All Other Larceny,,,,,Business,Rental Storage Facility,,Trailers,4600.0,0.0,N,
2017,West Virginia,South Atlantic,WOOD,South,"Cities from 25,000 thru 49,999",Burglary/Breaking & Entering,White,,,M,Individual,Residence/Home,,Tools,6000.0,0.0,N,
2017,Massachusetts,New England,HAMPSHIRE,Northeast,"Cities from 25,000 thru 49,999",Theft From Motor Vehicle,,,,,Business,Parking/Drop Lot/Garage,,Other,3000.0,0.0,N,
2017,West Virginia,South Atlantic,KANAWHA,South,"MSA counties from 25,000 thru 99,999",Burglary/Breaking & Entering,Unknown,,,U,Individual,Residence/Home,,Computer Hard/ Software,1310.0,0.0,N,
2017,Texas,West South Central,ROCKWALL; DENTON; COLLIN; DALLAS,South,"Cities 1,000,000 or over",Theft From Motor Vehicle,White,Hispanic or Latino,35.0,M,Business,Parking/Drop Lot/Garage,,Other,1200.0,,N,
2017,Texas,West South Central,MONTGOMERY; FORT BEND; HARRIS,South,"Cities 1,000,000 or over",Motor Vehicle Theft,,,,,Business,Parking/Drop Lot/Garage,,Trucks,15000.0,15000.0,Y,04-Sep-17
2017,Ohio,East North Central,HOCKING,Midwest,"MSA counties from 10,000 thru 24,999",Motor Vehicle Theft,White,,34.0,M,Individual,Residence/Home,,Other,1622.0,0.0,N,
2017,Texas,West South Central,WARD,South,"Non-MSA counties under 10,000",All Other Larceny,Unknown,Unknown,0.0,U,Business,Industrial Site,,Consumable Goods,16200.0,,N,
2017,Ohio,East North Central,HOCKING,Midwest,"MSA counties from 10,000 thru 24,999",Motor Vehicle Theft,White,,34.0,M,Individual,Residence/Home,,Other,1622.0,0.0,N,
2017,Massachusetts,New England,BRISTOL,Northeast,"Cities from 50,000 thru 99,999",Burglary/Breaking & Entering,White,Not Hispanic or Latino,28.0,M,Individual,Residence/Home,,Other,1358.0,0.0,N,
2017,Texas,West South Central,MONTGOMERY; FORT BEND; HARRIS,South,"Cities 1,000,000 or over",All Other Larceny,Unknown,Unknown,0.0,U,Business,Rental Storage Facility,,Consumable Goods,110000.0,,N,
2017,West Virginia,South Atlantic,KANAWHA,South,"MSA counties from 25,000 thru 99,999",Destruction/Damage/Vandalism of Property,White,,36.0,M,Individual,Residence/Home,,Other,1200.0,0.0,N,
2017,Ohio,East North Central,HOCKING,Midwest,"MSA counties from 10,000 thru 24,999",Motor Vehicle Theft,White,,26.0,F,Individual,Residence/Home,,Other,1622.0,0.0,N,
2017,Ohio,East North Central,TUSCARAWAS,Midwest,"Non-MSA counties from 25,000 thru 99,999",Theft From Building,White,,38.0,F,Individual,Residence/Home,,Tools,6078.0,0.0,N,
2017,Maryland,South Atlantic,MONTGOMERY,South,"MSA counties 100,000 or over",Theft From Building,Black or African American,,19.0,F,Business,Specialty Store,,Clothes/ Furs,1373.0,0.0,N,
2017,Maryland,South Atlantic,MONTGOMERY,South,"MSA counties 100,000 or over",Burglary/Breaking & Entering,White,,48.0,F,Individual,Residence/Home,,Computer Hard/ Software,2000.0,0.0,N,
2017,Massachusetts,New England,BRISTOL,Northeast,"Cities from 50,000 thru 99,999",False Pretenses/Swindle/Confidence Game,White,Not Hispanic or Latino,47.0,F,Individual,Residence/Home,,Other,3002.0,0.0,N,
2017,Texas,West South Central,MONTGOMERY; FORT BEND; HARRIS,South,"Cities 1,000,000 or over",Motor Vehicle Theft,Unknown,Not Hispanic or Latino,0.0,U,Business,Parking/Drop Lot/Garage,,Structure/ Storage,14665.0,,N,
2017,Texas,West South Central,LA SALLE,South,"Non-MSA counties under 10,000",All Other Larceny,,,,,Business,Industrial Site,,Consumable Goods,9775.0,,N,
2017,West Virginia,South Atlantic,CALHOUN,South,"Non-MSA counties under 10,000",Burglary/Breaking & Entering,,,,,Individual,Residence/Home,,Other,1090.0,0.0,N,
2017,Ohio,East North Central,PAULDING,Midwest,"Non-MSA counties from 10,000 thru 24,999",Burglary/Breaking & Entering,,,,,Individual,Other/Unknown,,Other,2175.0,0.0,N,
2017,Tennessee,East South Central,SHELBY,South,"Cities from 500,000 thru 999,999",Theft From Motor Vehicle,Black or African American,Not Hispanic or Latino,52.0,M,Business,Parking/Drop Lot/Garage,,Clothes/ Furs,3500.0,0.0,N,
2017,Texas,West South Central,HUNT; COLLIN; ROCKWALL,South,"Cities from 10,000 thru 24,999",All Other Larceny,,,,,Business,Construction Site,,Industrial Equipment,18390.0,0.0,N,
2017,West Virginia,South Atlantic,KANAWHA,South,"MSA counties from 25,000 thru 99,999",Motor Vehicle Theft,White,,36.0,F,Individual,Residence/Home,,Tools,1700.0,0.0,N,
2017,Ohio,East North Central,MONROE,Midwest,"Non-MSA counties from 10,000 thru 24,999",Destruction/Damage/Vandalism of Property,,,,,Business,Construction Site,,Tools,36923.0,0.0,N,
2017,Massachusetts,New England,BRISTOL,Northeast,"Cities from 50,000 thru 99,999",All Other Larceny,,,,,Business,Highway/Road/Alley/Street/Sidewalk,,Tools,5824.0,0.0,N,
2017,Texas,West South Central,ROCKWALL; DENTON; COLLIN; DALLAS,South,"Cities 1,000,000 or over",Motor Vehicle Theft,Black or African American,Not Hispanic or Latino,30.0,M,Business,Parking/Drop Lot/Garage,,Trailers,20000.0,,N,
2017,Massachusetts,New England,BRISTOL,Northeast,"Cities from 50,000 thru 99,999",All Other Larceny,White,Not Hispanic or Latino,35.0,M,Individual,Residence/Home,,Jewelry/ Precious Metals,1525.0,0.0,N,
